time|mgrs_grid_id|gnodeb_id|cell_id|svid_tot_vid_download_dv|svid_tot_dl_vid_tcp_rtt|svid_tot_dl_vid_pkts_for_tcp_rtt|svid_tot_dl_tcp_pkts|svid_tot_dl_retrans_tcp_pkts|svid_tot_dl_vid_tcp_rtt_x_th|svid_tot_dl_vid_tcp_syn2synack_dly|svid_tot_dl_vid_tcp_est_syn2synack|svid_tot_dl_vid_tcp_synack2ack_dly|svid_tot_dl_vid_tcp_est_synack2ack|svid_tot_dl_vid_tcp_ack2data_dly|svid_tot_dl_vid_tcp_est_ack2data|total_mr_count|dl_ssb_rsrp_accumulated|dl_sinr_accumulated|ul_rsrp_accumulated|ul_sinr_accumulated|ul_ssb_rsrp_valid_count|ul_sinr_valid_count|dl_sinr_valid_count|dl_ssb_rsrp_valid_count|dl_ssb_rsrp_poor_count|dl_sinr_poor_count|dl_ssb_rsrp_and_sinr_valid_count|dl_ssb_rsrp_good_and_sinr_poor_count|dl_ssb_rsrp_poor_and_sinr_poor_count|ul_rsrp_poor_count|ul_sinr_poor_count|ul_rsrp_and_sinr_valid_count|ul_rsrp_good_and_sinr_poor_count|ul_rsrp_poor_and_sinr_poor_count|dl_cqi_cw0_accumulated|dl_cqi_cw0_count|dl_cqi_cw1_accumulated|dl_cqi_cw1_count|ul_mcs_accumulated|dl_mcs_accumulated|ul_mcs_tb_count|dl_mcs_tb_count|ul_rb_accumulated|dl_rb_accumulated|ul_rb_schd_count|dl_rb_schd_count|dl_rank1_count|dl_rank2_count|dl_rank3_count|dl_rank4_count
20260201|49QGF-127-36-50|7340010|12|4124262.4|338982|8071|88781|710|1130|283.96|72|1749.41|44|764.13|37|1610|-13293|1567.8|-16147|1206|134|134|134|134|0|0|134|1|0|0|0|134|1|0|2010|134|1200|80|51376|85512|1467|3937|74535|149069|10477|17462|1|2|0|4
20260201|49QGF-128-36-50|7340010|18|3138457.6|466200|9324|74592|1290|1772|2244.95|20|306.65|0|5672.05|16|1904|-15248|938.1|-17649|524.7|159|159|159|159|0|14|159|9|0|0|14|159|9|0|2226|159|1330|95|41125|26541|1758|3712|9160|18320|1016|1693|25|11|10|5
20260201|49QGF-129-36-50|7340010|13|4300800|542850|7050|70500|2341|1833|859.63|40|608.53|42|491.61|38|1974|-15741|313.5|-19239|-379.5|165|165|165|165|0|52|165|14|0|0|52|165|14|0|1980|165|1188|99|2420|93552|504|1980|72303|144606|8009|13349|5|32|1|6
20260201|49QGF-130-36-50|7340010|5|4300800|192916|5674|68088|817|681|1779.71|75|30.01|12|3022.4|48|1999|-15815|668|-18453.5|768.2|167|167|167|167|0|32|167|24|0|0|32|167|24|0|2171|167|1300|100|19392|103584|903|854|21658|43315|5640|9400|11|16|5|3
20260201|49QGF-131-36-50|7340010|9|4300800|189957|8259|82590|264|496|2238.87|65|1504.82|68|6576.98|51|1604|-12891|1621.4|-15932.6|1500.8|134|134|134|134|0|0|134|23|0|0|0|134|23|0|2010|134|1200|80|51350|29344|336|3759|39084|78167|6805|11342|16|1|10|6
20260201|49QGF-132-36-50|7340010|5|4300800|559008|15528|139752|1216|1708|1332.67|45|1740.02|30|5097.27|19|92|-760|43.2|-936.8|76|8|8|8|8|0|1|8|1|0|0|1|8|1|0|112|8|70|5|20544|65936|1757|2404|12762|25523|2981|4968|29|38|0|0
20260201|49QGF-133-36-50|7340010|16|2160947.2|81600|1275|10200|200|293|1896.93|54|541.56|52|616.12|33|1123|-9409|319.6|-11496.2|310.2|94|94|94|94|0|17|94|13|0|0|17|94|13|0|1316|94|784|56|13416|34398|196|2994|88858|177716|9790|16317|13|29|1|2
20260201|49QGF-134-36-50|7340010|24|4300800|282678|8566|94226|820|771|1664.56|40|1207.91|0|2427.1|38|974|-7055|469.8|-8488.8|477.9|81|81|81|81|0|11|81|8|0|0|11|81|8|0|1134|81|686|49|22704|63206|1441|1235|174551|349101|22686|37810|26|24|5|0
20260201|49QGF-135-36-50|7340011|8|3782041.6|3408|142|1136|5|9|789.29|78|35.39|38|7922.88|53|2159|-16218|1494|-19908|1566|180|180|180|180|0|0|180|26|0|0|0|180|26|0|2700|180|1620|108|49738|52472|827|3981|19230|38460|4766|7944|27|39|8|2
20260201|49QGF-136-36-50|7340011|9|4300800|106548|2732|27320|251|301|41.08|23|393.6|10|1192.51|79|149|-1148|75.6|-1395.6|46.8|12|12|12|12|0|1|12|1|0|0|1|12|1|0|180|12|105|7|8350|11448|525|3833|112661|225322|21140|35234|16|28|10|4
20260201|49QGF-43-37-50|7340000|14|1819648|614958|12058|120580|1616|2532|1988.32|50|403.06|55|4648.67|21|1972|-16220|65.6|-18876.4|984|164|164|164|164|0|59|164|21|0|0|59|164|21|0|1968|164|1176|98|7304|95472|1550|1700|51564|103127|14153|23588|30|21|5|0
20260201|49QGF-44-37-50|7340000|5|3050598.4|450372|11548|103932|509|1501|1209.22|43|1838.34|30|6975.09|7|1257|-10930|1711.5|-12736.5|1648.5|105|105|105|105|9|0|105|1|4|11|0|105|1|5|1575|105|945|63|40378|92624|745|2186|14932|29863|2127|3545|18|2|1|5
20260201|49QGF-45-37-50|7340000|19|2652876.8|260736|12416|124160|397|621|1192.64|48|730.46|26|6678.75|54|483|-3048|252|-3832|376|40|40|40|40|0|2|40|1|0|0|2|40|1|0|600|40|360|24|26025|76653|873|1081|90177|180354|22346|37244|12|8|8|4
20260201|49QGF-46-37-50|7340000|10|4300800|173340|8667|86670|260|433|1610.7|31|109.42|24|913.53|40|1380|-10603|759|-12742|1023.5|115|115|115|115|0|0|115|4|0|0|0|115|4|0|1725|115|1035|69|12688|54180|699|2694|99416|198831|17601|29335|11|29|0|0
20260201|49QGF-47-37-50|7340000|22|4300800|433860|12396|136356|1077|1364|1806.9|80|150.1|12|2687.62|22|1012|-7384|890.4|-9399.6|1092|84|84|84|84|0|0|84|9|0|0|0|84|9|0|1260|84|750|50|46774|35084|797|1312|104412|208824|19647|32745|28|2|6|4
20260201|49QGF-48-37-50|7340000|19|3127808|424494|6738|53904|674|1280|1647.43|74|1292.13|60|6732.89|64|1037|-8875|705.2|-10724.2|928.8|86|86|86|86|6|3|86|14|2|7|3|86|14|3|1290|86|780|52|25116|52836|561|2268|191489|382977|22596|37660|4|39|1|3
20260201|49QGF-49-37-50|7340001|22|4300800|276582|4461|44610|758|981|1324.99|73|625.51|37|2238.36|52|1248|-9339|20.8|-11315.2|52|104|104|104|104|0|35|104|39|0|0|35|104|39|0|1248|104|744|62|17754|75984|529|320|52591|105181|10746|17910|9|6|5|1
20260201|49QGF-50-37-50|7340001|15|3938201.6|53956|1927|21197|117|154|1638.15|44|759.71|22|2408.53|25|924|-6676|1316.7|-8369.9|1270.5|77|77|77|77|0|0|77|9|0|0|0|77|9|0|1155|77|690|46|35750|30576|466|1147|57586|115171|7664|12773|5|36|7|0
20260201|49QGF-51-37-50|7340001|17|4300800|170721|6323|63230|468|569|1985.12|53|622.42|45|4956.2|37|539|-3748|189|-4612.5|360|45|45|45|45|0|9|45|3|0|0|9|45|3|0|585|45|351|27|10392|31616|726|1192|44683|89365|7812|13020|8|24|2|1
20260201|49QGF-52-37-50|7340001|9|3124633.6|358624|11207|134484|914|1009|2137.04|40|1879.61|74|6010.99|16|2153|-17184|984.5|-20280.7|590.7|179|179|179|179|0|11|179|20|0|0|11|179|20|0|2506|179|1498|107|14600|86751|202|3854|13752|27503|2744|4573|11|39|4|6
20260201|49QGF-53-37-50|7340001|23|4300800|56706|2181|17448|52|174|1340.64|69|1578.37|59|155.25|32|1293|-10692|1393.2|-12549.6|1015.2|108|108|108|108|0|0|108|10|0|0|0|108|10|0|1620|108|975|65|9152|27160|1485|718|115973|231946|22396|37327|6|29|7|6
20260201|49QGF-54-37-50|7340001|7|4300800|250416|6956|69560|758|696|917.25|32|1682.46|11|3412.34|40|471|-3557|265.2|-4387.5|222.3|39|39|39|39|0|0|39|3|0|0|0|39|3|0|585|39|345|23|46696|94276|1430|3654|27904|55807|4763|7938|23|18|0|2
20260201|49QGF-55-37-50|7340001|16|4300800|321516|12366|148392|786|866|2300.94|8|1318.68|19|7910.74|58|1752|-12454|1284.8|-14746|2350.6|146|146|146|146|0|0|146|24|0|0|0|146|24|0|2190|146|1320|88|38402|47208|307|3347|47118|94235|11736|19560|17|37|1|6
20260201|49QGF-56-37-50|7340001|11|4300800|435375|10125|121500|1191|1316|457.48|57|1363.13|36|5736.45|4|1818|-14607|1170.4|-18224.8|486.4|152|152|152|152|0|4|152|9|0|0|4|152|9|0|2280|152|1365|91|50726|19656|1114|737|7619|15238|1148|1914|8|7|8|6
20260201|49QGF-57-37-50|7340002|19|3205427.2|909664|14672|176064|3099|2788|2069.17|38|662.99|69|8270.36|45|2163|-17658|1944|-20430|1962|180|180|180|180|0|0|180|8|0|0|0|180|8|0|2700|180|1620|108|23452|27916|241|2238|151695|303390|20732|34553|26|5|7|4
20260201|49QGF-58-37-50|7340002|6|2149273.6|610650|10350|82800|2352|2588|62.01|34|59.32|31|4740.72|60|2340|-17784|-351|-21391.5|-429|195|195|195|195|0|89|195|81|0|0|89|195|81|0|2145|195|1287|117|23580|17578|1930|2282|51354|102708|10267|17112|7|9|10|0
20260201|49QGF-59-37-50|7340002|19|3691520|588000|14700|117600|988|1764|1250.43|31|753.07|55|241.26|68|2127|-15240|1646.1|-17753.1|1416|177|177|177|177|0|0|177|13|0|0|0|177|13|0|2655|177|1590|106|43030|46312|1677|1996|154826|309651|18412|30687|28|2|9|5
20260201|49QGF-60-37-50|7340002|14|3313049.6|785655|12087|108783|3470|2780|1683.4|2|31.44|3|5341.41|4|952|-7268|229.1|-9037.6|497.7|79|79|79|79|0|18|79|45|0|0|18|79|45|0|1027|79|611|47|38341|53150|1392|1494|102141|204281|11230|18716|10|0|0|6
20260201|49QGF-61-37-50|7340002|17|4300800|373844|9838|108218|1006|1181|1941.9|76|1643.37|2|361.58|69|1172|-7997|401.8|-9731.4|695.8|98|98|98|98|0|15|98|17|0|0|15|98|17|0|1372|98|826|59|15192|95368|1846|2634|19276|38552|4975|8292|16|11|9|3
20260201|49QGF-62-37-50|7340002|21|4300800|609180|9230|92300|1495|1661|397.76|63|1357.14|59|3386.15|26|95|-791|60.8|-948|80|8|8|8|8|0|0|8|1|0|0|0|8|1|0|120|8|75|5|28678|83748|1739|1248|140223|280446|16266|27110|9|15|5|4
20260201|49QGF-63-37-50|7340002|4|3854131.2|313728|4902|49020|1627|1226|1898.43|3|1773.53|66|5411.33|70|2021|-15372|16.8|-18228|134.4|168|168|168|168|0|63|168|42|0|0|63|168|42|0|2016|168|1212|101|15057|30590|390|3270|4343|8686|681|1135|8|35|3|1
20260201|49QGF-64-37-50|7340002|3|2537267.2|410822|9554|76432|1085|1242|2328.09|38|97|38|6560.39|64|945|-6928|521.4|-8761.1|584.6|79|79|79|79|0|8|79|7|0|0|8|79|7|0|1106|79|658|47|30725|62046|1917|3673|86185|172370|13807|23011|18|31|6|2
20260201|49QGF-65-37-50|7340003|23|1951232|722380|9505|104555|2708|2566|1705.52|72|363.49|12|3801.88|35|2156|-16056|252|-19026|270|180|180|180|180|0|38|180|71|0|0|38|180|71|0|2340|180|1404|108|19895|32450|900|3865|90266|180532|15356|25594|24|18|1|6
20260201|49QGF-66-37-50|7340003|23|3070976|718428|9453|85077|2025|2363|2017.78|54|506.08|20|3747.14|47|1984|-16120|2293.5|-19783.5|2409|165|165|165|165|0|0|165|14|0|0|0|165|14|0|2475|165|1485|99|24440|90384|1434|3741|72832|145663|10020|16700|13|39|8|1
20260201|49QGF-67-37-50|7340003|6|2252288|479100|7985|63880|1016|1517|495.9|73|626.13|47|5983.15|71|2065|-15807|1169.6|-18851.2|1634|172|172|172|172|0|7|172|14|0|0|7|172|14|0|2580|172|1545|103|26525|40959|1131|2762|135596|271192|12766|21276|30|22|8|3
20260201|49QGF-68-37-50|7340003|9|2561126.4|651136|10174|101740|1913|2035|1698.52|0|1621.11|31|1660.94|78|1194|-9920|520|-11680|970|100|100|100|100|0|5|100|16|0|0|5|100|16|0|1500|100|900|60|4925|20979|1229|2027|34434|68867|5485|9142|16|24|6|4
20260201|49QGF-69-37-50|7340003|5|4277248|999880|14284|171408|2914|3142|1172.44|4|1721.8|66|4117.41|28|182|-1414|94.5|-1737|103.5|15|15|15|15|0|2|15|1|0|0|2|15|1|0|210|15|126|9|16464|13728|956|2688|99204|198408|16305|27175|27|35|7|1
20260201|49QGF-70-37-50|7340004|5|4300800|55692|1326|13260|188|159|394.56|48|25.45|16|8198.18|72|143|-1129|118.8|-1336.8|150|12|12|12|12|0|0|12|2|0|0|0|12|2|0|180|12|105|7|27378|70756|1293|562|77395|154789|16052|26754|0|35|3|5
20260201|49QGF-71-37-50|7340004|11|4300800|433011|11703|117030|772|1287|99.42|11|871.16|23|389.63|68|167|-1359|120.4|-1668.8|170.8|14|14|14|14|0|0|14|1|0|0|0|14|1|0|210|14|120|8|6396|18984|453|3049|31555|63110|6496|10827|22|22|9|4
20260201|49QGF-72-37-50|7340004|10|3552256|527904|13536|121824|1547|1895|1921.78|13|1425.04|62|3713.62|22|381|-3034|416|-3766.4|438.4|32|32|32|32|0|0|32|4|0|0|0|32|4|0|480|32|285|19|45890|88984|284|331|74503|149006|9442|15737|20|2|0|4
20260201|49QGF-73-37-50|7340004|9|1670963.2|456540|7609|91308|1251|1598|1075.94|75|551.2|37|5418.04|16|639|-5538|222.6|-6375.9|-174.9|53|53|53|53|0|7|53|4|0|0|7|53|4|0|742|53|448|32|40416|26702|1984|575|35242|70484|7738|12896|24|14|3|6
20260201|49QGF-74-37-50|7340004|10|2890444.8|217968|4541|40869|687|636|178.11|79|1362.87|11|8236.25|26|756|-5506|252|-6709.5|516.6|63|63|63|63|0|8|63|10|0|0|8|63|10|0|882|63|532|38|22272|68770|173|3407|123440|246879|16102|26836|23|37|6|3
20260201|49QGF-75-37-50|7340004|8|4300800|389280|8110|89210|1757|1379|1416.07|64|1587.57|38|7025.17|25|844|-6391|588|-7560|882|70|70|70|70|0|0|70|0|0|0|0|70|0|0|1050|70|630|42|46228|19124|1544|1128|885|1769|95|158|20|7|4|4
20260201|49QGF-76-37-50|7340004|6|4300800|404040|13468|121212|1006|1212|1747.48|54|844.75|54|5353.37|54|873|-6249|773.8|-7832.9|817.6|73|73|73|73|0|0|73|2|0|0|0|73|2|0|1095|73|660|44|22516|85596|1075|1529|33461|66921|5518|9196|7|40|10|0
20260201|49QGF-77-37-50|7340004|21|3127603.2|449236|9766|78128|883|1172|1750.25|6|23.38|20|4425.61|24|543|-4050|324|-4954.5|261|45|45|45|45|0|0|45|3|0|0|0|45|3|0|675|45|405|27|44070|50988|622|2839|7821|15641|956|1594|30|8|8|3
20260201|49QGF-78-37-50|7340004|17|4300800|517520|12938|116442|1374|1941|28.66|66|1250.81|26|238.36|3|1263|-10111|378|-12505.5|189|105|105|105|105|0|27|105|18|0|0|27|105|18|0|1365|105|819|63|2323|62650|335|3159|20394|40788|3194|5324|26|32|9|5
20260201|49QGF-79-37-50|7340004|3|3361484.8|653723|13909|111272|1302|1808|280.32|48|748.5|22|7660.83|10|1073|-8206|1335|-9807.8|854.4|89|89|89|89|0|0|89|13|0|0|0|89|13|0|1335|89|795|53|13546|52332|1853|526|156777|313554|21408|35680|25|20|8|5
20260201|49QGF-80-37-50|7340004|20|3611340.8|983488|15367|184404|2084|3073|2312.71|2|753.34|75|2740.53|59|1886|-16673|1993.9|-19577.9|2025.3|157|157|157|157|54|0|157|15|22|65|0|157|15|27|2355|157|1410|94|6656|46732|1163|1677|167102|334203|18800|31334|20|36|5|6
20260201|49QGF-81-37-50|7340004|2|4282572.8|895206|11477|114770|2525|3328|1162.09|2|810.83|75|2417.26|17|324|-2225|-62.1|-2751.3|-99.9|27|27|27|27|0|13|27|12|0|0|13|27|12|0|297|27|176|16|10900|25278|1782|2082|153162|306323|22624|37706|10|26|10|2
20260201|49QGF-82-37-50|7340004|18|1856204.8|140708|2426|19408|215|388|1938.64|41|594.92|42|1431.93|33|637|-5358|243.8|-6625|519.4|53|53|53|53|0|11|53|9|0|0|11|53|9|0|689|53|416|32|17066|5900|1192|309|88612|177223|17302|28836|1|1|9|0
20260201|49QGF-83-37-50|7340005|19|3607244.8|458238|8646|77814|389|1556|2159.91|75|1519.12|6|1941.7|69|1260|-13125|535.5|-14626.5|546|105|105|105|105|95|7|105|5|38|114|7|105|5|48|1470|105|882|63|7075|22518|1023|1738|106541|213082|20701|34501|6|29|7|4
20260201|49QGF-84-37-50|7340005|23|2384384|772664|13096|144056|1239|2095|1314.59|17|1294.91|80|1423.93|55|1347|-11749|918.4|-13664|257.6|112|112|112|112|5|0|112|18|2|6|0|112|18|3|1680|112|1005|67|12584|102004|532|3868|109613|219225|14290|23817|25|2|3|0
20260201|49QGF-85-37-50|7340005|22|2010009.6|1239440|15493|154930|3083|4493|256.52|74|126.49|12|1079.08|53|1923|-16784|-64|-19312|48|160|160|160|160|13|50|160|28|5|16|50|160|28|7|1920|160|1152|96|26554|78360|1691|1560|18142|36284|2443|4072|28|40|9|6
20260201|49QGF-86-37-50|7340005|11|1748582.4|297976|4382|39438|386|1139|2090.06|35|1017.9|66|3061.97|7|489|-4776|467.4|-5502.2|352.6|41|41|41|41|25|0|41|0|10|30|0|41|0|13|615|41|375|25|42458|5964|484|852|14804|29607|2111|3519|21|29|4|4
20260201|49QGF-87-37-50|7340005|23|3785011.2|335103|5879|47032|423|941|243.92|30|1751.42|73|4104.9|76|72|-632|74.4|-719.4|67.8|6|6|6|6|2|0|6|1|1|2|0|6|1|1|90|6|60|4|24076|69132|1588|1614|101591|203182|21176|35293|11|37|10|1
20260201|49QGF-88-37-50|7340005|23|1905049.6|1196370|13293|132930|1967|3722|429.05|42|1586.53|25|3363.93|8|880|-8906|445.3|-10081.3|394.2|73|73|73|73|54|7|73|11|22|65|7|73|11|27|1022|73|616|44|47300|80973|544|1876|16087|32173|3033|5055|11|25|8|5
20260201|49QGF-89-37-50|7340005|1|1977139.2|745525|13555|135550|1098|2169|121.23|72|0.16|1|4716.83|47|1679|-14868|1232|-17780|1358|140|140|140|140|58|0|140|20|23|70|0|140|20|29|2100|140|1260|84|41782|33068|1428|1661|17223|34445|3026|5043|6|30|9|3
20260201|49QGF-90-37-50|7340005|22|2878054.4|506901|8893|71144|982|1779|292.93|48|1821.36|25|7492.7|20|2374|-20711|356.4|-23562|633.6|198|198|198|198|0|34|198|30|0|0|34|198|30|0|2772|198|1666|119|22416|61854|1251|1673|79967|159934|22618|37697|22|19|7|3
20260201|49QGF-91-37-50|7340005|16|2957619.2|413532|14769|132921|957|1329|1081.81|3|1468.57|1|6204.2|36|737|-5752|286.7|-7015|524.6|61|61|61|61|0|8|61|1|0|0|8|61|1|0|854|61|518|37|29952|75972|1544|3436|97829|195658|21847|36411|20|19|5|3
20260201|49QGF-92-37-50|7340005|14|2488422.4|759278|13091|117819|1096|3011|1110.81|1|1214.63|53|7077.71|66|1724|-16906|475.2|-20260.8|792|144|144|144|144|93|19|144|14|37|112|19|144|14|47|2016|144|1204|86|47040|49218|1201|2030|45484|90967|16007|26678|7|10|4|2
20260201|49QGF-93-37-50|7340005|15|1345433.6|513259|7229|65061|716|1952|66.38|40|821.4|27|7737.66|5|365|-3450|102|-4038|150|30|30|30|30|20|6|30|2|8|24|6|30|2|10|390|30|234|18|27720|82550|1708|1999|8905|17810|1625|2708|11|22|10|0
20260201|49QGF-94-37-50|7340006|7|1675673.6|187264|3344|30096|90|602|136.2|0|392.05|48|775.56|13|1760|-17434|1176|-20433|1411.2|147|147|147|147|109|13|147|16|44|131|13|147|16|55|2058|147|1232|88|11650|34614|362|3721|11418|22836|13702|22836|7|15|6|0
20260201|49QGF-95-37-50|7340006|14|2328780.8|141018|3711|40821|122|445|689.17|10|709.55|64|5611.84|40|1893|-16653|2449|-19908|3333.8|158|158|158|158|63|0|158|1|25|76|0|158|1|32|2370|158|1425|95|18720|67732|1251|1494|46630|93259|10453|17422|28|39|0|6
20260201|49QGF-96-37-50|7340006|1|4300800|375990|12533|125330|376|1128|1958.86|8|758.46|72|2022.68|47|1490|-12450|1140.8|-14322|1463.2|124|124|124|124|0|0|124|10|0|0|0|124|10|0|1860|124|1110|74|51688|46396|1313|2207|2322|4643|564|940|10|40|0|3
20260201|49QGF-97-37-50|7340006|1|2814668.8|171654|2814|33768|101|478|1617.54|3|1200.09|36|2521.04|63|1142|-11276|978.5|-12768|712.5|95|95|95|95|68|0|95|13|27|82|0|95|13|34|1425|95|855|57|43342|18676|1875|3873|35561|71122|16411|27351|21|19|9|1
20260201|49QGF-98-37-50|7340006|22|2086912|816730|12190|121900|756|2926|165.42|43|524.09|79|5976.81|14|555|-5428|184|-6325|-13.8|46|46|46|46|34|5|46|5|14|41|5|46|5|17|644|46|392|28|11275|58590|1095|3327|3933|7865|1552|2587|28|13|1|1
20260201|49QGF-99-37-50|7340006|5|3886387.2|558195|10945|120395|361|1751|1807.92|80|1429.98|46|4867.09|44|98|-895|73.6|-1072|69.6|8|8|8|8|5|0|8|0|2|6|0|8|0|3|120|8|75|5|36530|41048|1718|2999|24078|48156|8588|14314|25|35|9|1
20260201|49QGF-100-37-50|7340007|18|3443712|232050|9282|74256|223|650|651.56|51|776.44|43|162.46|38|94|-785|88|-909.6|90.4|8|8|8|8|0|0|8|1|0|0|0|8|1|0|120|8|75|5|19916|43988|1483|3756|29347|58694|9914|16523|21|4|10|3
20260201|49QGF-101-37-50|7340007|16|4300800|27340|1367|16404|49|68|293.33|63|1242.25|50|769.1|19|1207|-8959|1111|-10554.5|696.9|101|101|101|101|0|0|101|8|0|0|0|101|8|0|1515|101|915|61|42588|7952|1994|410|27766|55531|11224|18706|19|38|10|4
20260201|49QGF-102-37-50|7340007|15|4300800|13216|472|4720|40|47|138.3|19|605.85|25|1557.3|17|539|-4275|157.5|-5233.5|81|45|45|45|45|0|10|45|8|0|0|10|45|8|0|585|45|351|27|35857|74025|703|3496|4034|8068|1877|3129|27|28|2|0
20260201|49QGF-103-37-50|7340007|1|4031385.6|328275|7295|87540|937|1313|1286.98|36|1750.6|76|1003.64|17|1976|-16648|396|-20460|-627|165|165|165|165|0|27|165|29|0|0|27|165|29|0|2310|165|1386|99|34680|16614|1425|2256|13296|26592|15955|26592|16|33|6|4
20260201|49QGF-104-37-50|7340007|10|3900928|481752|13382|160584|1349|1740|1127.57|69|1534.52|10|695.73|63|1026|-8505|326.8|-10130.8|361.2|86|86|86|86|0|19|86|10|0|0|19|86|10|0|1118|86|676|52|5842|32100|405|2082|33843|67686|14655|24425|25|23|10|2
20260201|49QGF-105-37-50|7340007|21|3047833.6|291618|5718|62898|189|915|948.65|20|393.02|69|4697.79|55|635|-5846|466.4|-6932.4|577.7|53|53|53|53|22|0|53|1|9|26|0|53|1|11|795|53|480|32|3276|41692|618|2741|618|1236|643|1072|14|40|3|1
20260201|49QGF-106-37-50|7340008|5|1884979.2|856014|12406|124060|2295|4094|783.96|8|1208.67|21|2945.39|60|2201|-19105|-237.9|-22454.1|54.9|183|183|183|183|18|79|183|18|7|22|79|183|18|9|2013|183|1210|110|18249|7084|158|1197|32540|65079|7171|11952|29|24|9|6
20260201|49QGF-107-37-50|7340008|13|3387187.2|525672|12516|137676|523|1877|302.52|63|76.64|67|5959.54|72|342|-3141|159.5|-3694.6|113.1|29|29|29|29|15|1|29|4|6|18|1|29|4|8|435|29|255|17|28782|20552|1302|3297|53518|107036|19122|31870|21|37|0|5
20260201|49QGF-108-37-50|7340008|12|4300800|172580|8629|103548|311|431|787.65|59|1106.48|47|2571.35|30|68|-556|47.4|-653.4|70.2|6|6|6|6|0|1|6|1|0|0|1|6|1|0|84|6|56|4|6975|11448|1817|2900|23203|46405|4535|7559|10|23|8|4
20260201|49QGF-109-37-50|7340008|10|3210240|16605|405|4050|12|57|1528.86|66|1720.78|18|4550.88|69|2183|-19638|1601.6|-22586.2|1838.2|182|182|182|182|76|0|182|9|30|91|0|182|9|38|2730|182|1635|109|31460|19992|1327|584|60691|121382|12023|20038|15|10|5|5
20260201|49QGF-110-37-50|7340008|21|4300800|63050|2425|29100|87|170|569.93|72|782.13|77|6717.12|36|1447|-11931|774.4|-13890.8|302.5|121|121|121|121|0|8|121|13|0|0|8|121|13|0|1694|121|1022|73|15825|30159|563|3088|18698|37396|3616|6026|0|38|10|4
20260201|49QGF-111-37-50|7340008|23|4300800|379300|15172|136548|710|1062|1327.49|10|1791.54|6|36.75|49|1141|-8654|456|-10421.5|446.5|95|95|95|95|0|23|95|6|0|0|23|95|6|0|1235|95|741|57|12903|86550|1942|2977|30516|61031|7559|12599|11|18|10|2
20260201|49QGF-112-37-50|7340008|17|4259225.6|172992|5406|54060|162|487|1882.63|7|1373.58|79|1966.06|41|1459|-12334|1183.4|-14505.8|1720.2|122|122|122|122|0|0|122|7|0|0|0|122|7|0|1830|122|1095|73|39754|63420|1026|2137|35427|70854|11466|19110|5|27|2|6
20260201|49QGF-113-37-50|7340008|8|4300800|252560|12628|113652|341|631|2299.67|35|1725.92|56|1250.83|22|1390|-10776|1078.8|-12992|1577.6|116|116|116|116|0|0|116|0|0|0|0|116|0|0|1740|116|1050|70|14716|84840|568|481|14785|29569|4655|7758|13|4|1|2
20260201|49QGF-114-37-50|7340008|21|2510950.4|359652|7052|77572|434|1481|357.85|79|1211.13|72|911.09|15|2209|-20645|791.2|-23294.4|772.8|184|184|184|184|87|35|184|25|35|104|35|184|25|44|2392|184|1430|110|31320|79898|1781|923|35179|70358|9490|15816|24|34|6|1
20260201|49QGF-115-37-50|7340009|6|3964211.2|490776|6292|56628|1240|1321|2329.14|72|49.34|59|4449.61|20|1154|-8784|940.8|-10742.4|835.2|96|96|96|96|0|0|96|12|0|0|0|96|12|0|1440|96|870|58|32162|74704|541|761|153120|306240|18250|30417|17|21|2|4
20260201|49QGF-116-37-50|7340009|6|4300800|109678|3782|41602|241|303|147.8|47|349.56|53|127.9|6|1924|-15184|1008|-18672|864|160|160|160|160|0|15|160|13|0|0|15|160|13|0|2240|160|1344|96|37750|36261|1952|3619|76738|153475|18134|30224|0|39|5|1
20260201|49QGF-117-37-50|7340009|6|2522828.8|258162|5062|45558|797|911|1819.21|39|79.27|30|85.24|22|2018|-14196|1377.6|-17757.6|336|168|168|168|168|0|1|168|14|0|0|1|168|14|0|2520|168|1515|101|32838|16884|1388|2226|144582|289164|15712|26186|0|15|8|4
20260201|49QGF-118-37-50|7340009|3|2782515.2|108720|1359|12231|398|394|2124.63|63|58.57|64|3804.16|6|1796|-13710|405|-17310|465|150|150|150|150|0|32|150|57|0|0|32|150|57|0|1950|150|1170|90|5957|98950|923|2792|73774|147547|6658|11096|9|33|6|3
20260201|49QGF-119-37-50|7340009|20|4300800|373464|7182|79002|1572|1436|2359.98|10|1746.84|67|3642.75|67|876|-6628|1073.1|-8183.3|1408.9|73|73|73|73|0|0|73|3|0|0|0|73|3|0|1095|73|660|44|23946|10920|1676|2790|120604|241208|16313|27188|0|10|10|6
20260201|49QGF-120-37-50|7340009|6|4300800|119504|2716|21728|341|380|254.58|31|905.96|15|5241.11|66|2372|-17939|1920.6|-21839.4|2712.6|198|198|198|198|0|0|198|19|0|0|0|198|19|0|2970|198|1785|119|3614|67760|850|300|204663|409326|20592|34320|24|27|5|0
20260201|49QGF-121-37-50|7340009|21|3745280|334850|9050|99550|1015|1086|1843.55|71|273.13|18|1720.27|6|1767|-13921|1749.3|-17037.3|1205.4|147|147|147|147|0|0|147|20|0|0|0|147|20|0|2205|147|1320|88|11856|41468|1227|2058|84246|168492|12640|21067|3|3|6|0
